product,signal,source_family,description,n,nonzero_n,coverage,corr_fwd1,abs_corr_fwd1,direction,directed_corr_fwd1,directed_corr_fwd5,directed_corr_fwd10,directed_hit_rate,directed_quantile_edge,directed_z_proxy_pnl,mean_signal,std_signal,positive_day_fraction,day_corr_min,day_corr_median
VELVETFRUIT_EXTRACT,signed_trade_notional,trade_flow,Signed public traded notional at this timestamp.,29997,1363,0.9999,0.07220319431286341,0.07220319431286341,positive,0.07220319431286341,0.033597251039109266,0.028898061785405774,0.6045411542100284,0.013542541495238928,2441.706452970223,277.27933333333334,7191.692043554229,1.0,0.058845576347579906,0.0679125109326445
VELVETFRUIT_EXTRACT,signed_trade_qty,trade_flow,Signed public traded quantity at this timestamp.,29997,1363,0.9999,0.07217983996825791,0.07217983996825791,positive,0.07217983996825791,0.03359604323102486,0.028901488444657477,0.6045411542100284,0.013542541495238928,2441.2716560550875,0.0527,1.3697147807552321,1.0,0.05882772901968553,0.06791052992229589
VELVETFRUIT_EXTRACT,spread_change_1,spread_regime,One-tick spread change.,29994,12333,0.9998,-0.07211506081681124,0.07211506081681124,inverted,0.07211506081681124,0.04232522460209053,0.028541632833820368,0.5087456271864068,0.08304576399717117,2446.443015607724,-3.333666700003334e-05,1.198119942969739,1.0,0.0627793647544338,0.07209422260269951
VEV_5200,xprod_VEV_4500_ret_lag_1,cross_product_lead_lag,VEV_4500 one-step return lagged 1 ticks.,29994,22034,0.9998,-0.0720608025806855,0.0720608025806855,inverted,0.0720608025806855,0.03498033159500254,0.02275443662516016,0.5202702702702703,0.06385974983201129,1487.670494369306,0.0015503100620124024,1.2520470074048522,1.0,0.06514912278833351,0.07437115345002354
VEV_5000,mid_zscore_5,price_reversion,Mid-price z-score over 5 ticks.,29808,28515,0.9936,-0.0717342041141276,0.0717342041141276,inverted,0.0717342041141276,0.044764898099237,0.026317839488631034,0.5279247501469724,0.2047970479704797,2096.8820109499366,0.0053315942776166825,1.1389756058097273,1.0,0.06329315589521192,0.07472865130454508
VEV_5200,mid_momentum_5,price_momentum,Mid-price momentum over 5 ticks.,29982,23494,0.9994,-0.07144750216507824,0.07144750216507824,inverted,0.07144750216507824,0.039052231770788516,0.02020285602552541,0.5414744856870928,0.1155835181636104,1476.3874101506967,0.0029181257295314324,1.3611225408602816,1.0,0.06497607080225987,0.06652943807165211
VEV_5200,mid_reversion_5,price_reversion,Negative 5-tick mid-price momentum.,29982,23494,0.9994,0.07144750216507824,0.07144750216507824,positive,0.07144750216507824,0.039052231770788516,0.02020285602552541,0.5414744856870928,0.1155835181636104,1476.3874101506967,-0.0029181257295314324,1.3611225408602816,1.0,0.06497607080225987,0.06652943807165211
VEV_5100,mid_zscore_5,price_reversion,Mid-price z-score over 5 ticks.,29645,28355,0.9881666666666666,-0.07092473503381819,0.07092473503381819,inverted,0.07092473503381819,0.04078898649772321,0.02237817940303882,0.5277206361948723,0.18780570079271378,1794.4409499221485,0.0014122200194791892,1.140838793081389,1.0,0.06741848851368142,0.0699670449574481
VEV_5200,mid_zscore_20,price_reversion,Mid-price z-score over 20 ticks.,29982,29782,0.9994,-0.06944592420653531,0.06944592420653531,inverted,0.06944592420653531,0.031586932044653286,0.014695322728915562,0.5308714571327766,0.13973653493413374,1433.7914313172419,-0.0019825082080975826,1.305003040543508,1.0,0.06529412331851273,0.06853444775707558
VEV_5100,mid_momentum_2,price_momentum,Mid-price momentum over 2 ticks.,29991,23384,0.9997,-0.0680789245047335,0.0680789245047335,inverted,0.0680789245047335,0.034414721502193484,0.018947283665779097,0.530990990990991,0.13819517115497626,1741.8757718731672,0.001933720077348803,1.1487547650507934,1.0,0.06254719136953371,0.06494348472533057
VEV_5100,mid_reversion_2,price_reversion,Negative 2-tick mid-price momentum.,29991,23384,0.9997,0.0680789245047335,0.0680789245047335,positive,0.0680789245047335,0.034414721502193484,0.018947283665779097,0.530990990990991,0.13819517115497626,1741.8757718731672,-0.001933720077348803,1.1487547650507934,1.0,0.06254719136953371,0.06494348472533057
VEV_5300,ofi_l1_roll_3,book_order_flow,Rolling 3-tick top-of-book order-flow imbalance.,29994,24682,0.9998,-0.06665374737615723,0.06665374737615723,inverted,0.06665374737615723,0.043412236084806384,0.02650564506043206,0.5306470429866283,0.13284385927606723,989.833453018249,0.031136446978031137,30.3092667486155,1.0,0.04280774583839063,0.07611652979787614
VEV_5300,mid_zscore_100,price_reversion,Mid-price z-score over 100 ticks.,29901,29874,0.9967,-0.06659091430988978,0.06659091430988978,inverted,0.06659091430988978,0.03990265705741084,0.03077517103053926,0.5282526115859449,0.10163601530200808,990.1895985730138,-0.015693304079980385,1.3856397575290313,1.0,0.057469639816886214,0.05994507050891149
VEV_4500,xprod_VEV_5200_ret_lag_1,cross_product_lead_lag,VEV_5200 one-step return lagged 1 ticks.,29994,17128,0.9998,-0.06534769787081167,0.06534769787081167,inverted,0.06534769787081167,0.03997845785792149,0.02487715780744699,0.5135562406133902,0.19063266272240983,2453.8337192801546,0.000600120024004801,0.6884840174745234,1.0,0.05875472382665931,0.059404475145029924
HYDROGEL_PACK,mid_zscore_20,price_reversion,Mid-price z-score over 20 ticks.,29982,29910,0.9994,-0.06493975152390695,0.06493975152390695,inverted,0.06493975152390695,0.038923000255663566,0.03716503799662491,0.5162329716942654,0.4151242287810572,4230.487664540875,0.0038516586732720427,1.3101888501604437,1.0,0.05422614522203239,0.05870685960878136
VEV_4500,spread,spread_regime,Visible best spread.,29997,29997,0.9999,-0.06477066852174235,0.06477066852174235,inverted,0.06477066852174235,0.044304741671112695,0.04188264718626854,0.49734537368970366,0.018332620859045974,2437.464587036567,15.852666666666666,1.1889238860789695,1.0,0.0556805442063878,0.05836647506055269
VEV_5300,imbalance_change_l3,book_imbalance,One-tick three-level imbalance change.,29994,1083,0.9998,-0.06397853830563442,0.06397853830563442,inverted,0.06397853830563442,0.0334583243400906,0.02395635089802588,0.7030201342281879,0.006586875462990794,953.8324943757211,-2.3131959542311658e-21,0.01591126118843049,1.0,0.0443607603171709,0.06937646145631027
HYDROGEL_PACK,mid_momentum_5,price_momentum,Mid-price momentum over 5 ticks.,29982,27487,0.9994,-0.06372755464330228,0.06372755464330228,inverted,0.06372755464330228,0.03936037704028051,0.038196378710483564,0.5187089909558432,0.33629372069108243,4150.532069487255,0.0019009504752376188,4.3346665423088435,1.0,0.05553791395977327,0.05945753194465126
HYDROGEL_PACK,mid_reversion_5,price_reversion,Negative 5-tick mid-price momentum.,29982,27487,0.9994,0.06372755464330228,0.06372755464330228,positive,0.06372755464330228,0.03936037704028051,0.038196378710483564,0.5187089909558432,0.33629372069108243,4150.532069487255,-0.0019009504752376188,4.3346665423088435,1.0,0.05553791395977327,0.05945753194465126
VEV_5400,mid_momentum_50,price_momentum,Mid-price momentum over 50 ticks.,29847,24527,0.9949,-0.06366856760620976,0.06366856760620976,inverted,0.06366856760620976,0.05300148134604942,0.04773301283695218,0.5536268698842789,0.04292148150329661,524.2789095797825,-0.006197654941373534,1.2682564550547315,1.0,0.05374056600563538,0.05628366080631602
VEV_5400,mid_reversion_50,price_reversion,Negative 50-tick mid-price momentum.,29847,24527,0.9949,0.06366856760620976,0.06366856760620976,positive,0.06366856760620976,0.05300148134604942,0.04773301283695218,0.5536268698842789,0.04292148150329661,524.2789095797825,0.006197654941373534,1.2682564550547315,1.0,0.05374056600563538,0.05628366080631602
VEV_4500,mid_zscore_100,price_reversion,Mid-price z-score over 100 ticks.,29901,29892,0.9967,-0.06323756636077586,0.06323756636077586,inverted,0.06323756636077586,0.035817572445395233,0.02529203962756852,0.5068967086994127,0.2261327537201137,2373.619064037744,-0.008070426949867468,1.3886960534220414,1.0,0.054183062454739694,0.05789883402722559
VEV_5300,mid_momentum_20,price_momentum,Mid-price momentum over 20 ticks.,29937,24571,0.9979,-0.06322552679841574,0.06322552679841574,inverted,0.06322552679841574,0.035332079774397285,0.01727892093719669,0.5394957983193277,0.09135206912621507,940.565349923507,0.004843019372077488,1.695628519486042,1.0,0.04828255331087591,0.06314292188041598
VEV_5300,mid_reversion_20,price_reversion,Negative 20-tick mid-price momentum.,29937,24571,0.9979,0.06322552679841574,0.06322552679841574,positive,0.06322552679841574,0.035332079774397285,0.01727892093719669,0.5394957983193277,0.09135206912621507,940.565349923507,-0.004843019372077488,1.695628519486042,1.0,0.04828255331087591,0.06314292188041598
VEV_5000,mid_zscore_10,price_reversion,Mid-price z-score over 10 ticks.,29989,29553,0.9996333333333334,-0.06314039548912506,0.06314039548912506,inverted,0.06314039548912506,0.033587837715720444,0.014751836135698243,0.5205232723480898,0.20648549516505502,1858.610463757485,0.004760568347959581,1.2392689051140493,1.0,0.056074556865785774,0.058376625361707075
VEV_4500,mid_momentum_20,price_momentum,Mid-price momentum over 20 ticks.,29937,28024,0.9979,-0.061928548758830824,0.061928548758830824,inverted,0.061928548758830824,0.02900867036397594,0.0098288617196164,0.5094028693291973,0.20155608898283722,2324.017900965208,0.03278223112892452,4.274561023968631,1.0,0.05083755409658382,0.06297636030411913
VEV_4500,mid_reversion_20,price_reversion,Negative 20-tick mid-price momentum.,29937,28024,0.9979,0.061928548758830824,0.061928548758830824,positive,0.061928548758830824,0.02900867036397594,0.0098288617196164,0.5094028693291973,0.20155608898283722,2324.017900965208,-0.03278223112892452,4.274561023968631,1.0,0.05083755409658382,0.06297636030411913
VEV_4000,mid_momentum_50,price_momentum,Mid-price momentum over 50 ticks.,29847,28641,0.9949,-0.06061848122363862,0.06061848122363862,inverted,0.06061848122363862,0.041512601437496105,0.035349851818646354,0.5117967332123412,0.22309068635327134,2583.0186460329605,0.07003350083752094,6.778256916437809,1.0,0.05268365427204525,0.0569595813795161
VEV_4000,mid_reversion_50,price_reversion,Negative 50-tick mid-price momentum.,29847,28641,0.9949,0.06061848122363862,0.06061848122363862,positive,0.06061848122363862,0.041512601437496105,0.035349851818646354,0.5117967332123412,0.22309068635327134,2583.0186460329605,-0.07003350083752094,6.778256916437809,1.0,0.05268365427204525,0.0569595813795161
VEV_5400,ofi_l1_roll_20,book_order_flow,Rolling 20-tick top-of-book order-flow imbalance.,29994,28432,0.9998,-0.06019137074732758,0.06019137074732758,inverted,0.06019137074732758,0.044111834191202355,0.026084813562843485,0.5470494417862839,0.04645083781640767,491.37075558899085,-0.08050805080508051,36.901494754873134,1.0,0.04933469572587393,0.05253324391216567
VEV_5100,mid_zscore_10,price_reversion,Mid-price z-score over 10 ticks.,29990,29500,0.9996666666666667,-0.06010188832108341,0.06010188832108341,inverted,0.06010188832108341,0.026894961631542327,0.008973098037723878,0.5229260279267527,0.162054018006002,1538.7797383662883,0.004860371925338164,1.2412108010406169,1.0,0.054940587968107926,0.05809578486328368
VEV_4000,spread,spread_regime,Visible best spread.,29997,29997,0.9999,-0.05943986004990381,0.05943986004990381,inverted,0.05943986004990381,0.04335465665641211,0.038729334842196664,0.49600073129484895,0.010775341916589966,2529.5526323179174,20.813466666666667,1.481602225203292,1.0,0.04857345458014369,0.049814891704414825
VEV_5000,mid_momentum_3,price_momentum,Mid-price momentum over 3 ticks.,29988,24694,0.9996,-0.059041699588938915,0.059041699588938915,inverted,0.059041699588938915,0.03474005287471436,0.01896699321158247,0.5200201884253028,0.11537082872390755,1737.383178383674,0.004034543696442266,1.583177989000408,1.0,0.05181169304271238,0.054605493792695026
VEV_5000,mid_reversion_3,price_reversion,Negative 3-tick mid-price momentum.,29988,24694,0.9996,0.059041699588938915,0.059041699588938915,positive,0.059041699588938915,0.03474005287471436,0.01896699321158247,0.5200201884253028,0.11537082872390755,1737.383178383674,-0.004034543696442266,1.583177989000408,1.0,0.05181169304271238,0.054605493792695026
VEV_4500,rel_spread,spread_regime,Best spread scaled by mid.,29997,29997,0.9999,-0.058629331315494464,0.058629331315494464,inverted,0.058629331315494464,0.028095196656907608,0.018493484046409027,0.49734537368970366,0.04353986666407034,2203.398325139613,0.021134108477798133,0.0015291141490594105,1.0,0.048895378894501865,0.05088947164806563
VELVETFRUIT_EXTRACT,mid_momentum_10,price_momentum,Mid-price momentum over 10 ticks.,29967,27314,0.9989,-0.057521121454280295,0.057521121454280295,inverted,0.057521121454280295,0.025652340303946333,0.013990837111738187,0.5195038038474584,0.1779765955945452,1954.3856292922255,0.016266266266266267,3.0247476050931654,1.0,0.04285858063304675,0.063275466508065
VELVETFRUIT_EXTRACT,mid_reversion_10,price_reversion,Negative 10-tick mid-price momentum.,29967,27314,0.9989,0.057521121454280295,0.057521121454280295,positive,0.057521121454280295,0.025652340303946333,0.013990837111738187,0.5195038038474584,0.1779765955945452,1954.3856292922255,-0.016266266266266267,3.0247476050931654,1.0,0.04285858063304675,0.063275466508065
VEV_5100,spread,spread_regime,Visible best spread.,29997,29997,0.9999,-0.05744602841007345,0.05744602841007345,inverted,0.05744602841007345,0.04390915988652874,0.05094932907669634,0.49778750535280963,0.04264316335384128,1470.1638119363834,4.295833333333333,0.5795347279547497,1.0,0.05455534558563058,0.05873577161176446
VEV_5100,mid_momentum_3,price_momentum,Mid-price momentum over 3 ticks.,29988,24506,0.9996,-0.05692930657958981,0.05692930657958981,inverted,0.05692930657958981,0.02958749965075122,0.014709410138331635,0.523297902901465,0.10979748555028015,1454.8677190981234,0.0030009002700810243,1.3835566752602062,1.0,0.04942769693570298,0.057898667917419946
VEV_5100,mid_reversion_3,price_reversion,Negative 3-tick mid-price momentum.,29988,24506,0.9996,0.05692930657958981,0.05692930657958981,positive,0.05692930657958981,0.02958749965075122,0.014709410138331635,0.523297902901465,0.10979748555028015,1454.8677190981234,-0.0030009002700810243,1.3835566752602062,1.0,0.04942769693570298,0.057898667917419946
VELVETFRUIT_EXTRACT,mid_zscore_50,price_reversion,Mid-price z-score over 50 ticks.,29952,29914,0.9984,-0.05493449540891587,0.05493449540891587,inverted,0.05493449540891587,0.02351675369376914,0.01087919342908756,0.514773735581189,0.16124186279419128,1867.1916721811556,-0.007627192991430436,1.363483394681695,1.0,0.046563408739484266,0.04700541072786361
VEV_4000,rel_spread,spread_regime,Best spread scaled by mid.,29997,29997,0.9999,-0.05492486022372361,0.05492486022372361,inverted,0.05492486022372361,0.03299480636843607,0.02390515214210743,0.49600073129484895,-0.0068291524453806835,2337.652936838349,0.016649258576105004,0.0011671149612995366,1.0,0.04381945641977183,0.04465461151963664
VEV_5000,spread,spread_regime,Visible best spread.,29997,29997,0.9999,-0.054857123292431746,0.054857123292431746,inverted,0.054857123292431746,0.050761945784907996,0.055625749341305666,0.49670914437753816,0.01175137552271522,1626.7634390564683,6.043333333333333,0.6462735317738802,1.0,0.051642069453810335,0.05387552692728398
VELVETFRUIT_EXTRACT,trade_qty,trade_flow,Public traded quantity at this timestamp.,29997,1363,0.9999,0.054755222852585356,0.054755222852585356,positive,0.054755222852585356,0.03595476142696061,0.018239355744228494,0.5496688741721855,0.008401511846837871,1860.076322326445,0.27563333333333334,1.358082377894309,1.0,0.04663848632942932,0.051168395261691695
VEV_5300,book_pressure_3,book_imbalance,Three-level imbalance scaled by spread.,29997,549,0.9999,-0.054733636371720545,0.054733636371720545,inverted,0.054733636371720545,0.024287972877038697,0.01826436905433147,0.8125,0.006005707890385355,814.3003389756441,-3.7519647246764266e-05,0.01814744114539241,1.0,0.036133602881420084,0.055374573976136786
VEV_4500,ofi_l1,book_order_flow,Cont-style top-of-book order-flow imbalance.,29994,22000,0.9998,-0.054296959817051085,0.054296959817051085,inverted,0.054296959817051085,0.03188398915779457,0.02458358918060677,0.5281083050024283,0.16315483340860543,2039.4206302216623,0.05353868720205354,13.430241375842812,1.0,0.04865181115530563,0.05429854795748526
VEV_5200,option_price_resid,options_relative_value,Option mid residual versus timestamp price smile fit.,29997,29997,0.9999,-0.05339577171964463,0.05339577171964463,inverted,0.05339577171964463,0.0661424399001746,0.08176924718402938,0.5001751313485114,0.12579140286571144,1556.4316625606998,-33.32655695063371,1.8268649009032794,1.0,0.04360291902342836,0.09007024587146363
VEV_5300,ofi_l1_roll_5,book_order_flow,Rolling 5-tick top-of-book order-flow imbalance.,29994,27077,0.9998,-0.053149216840232084,0.053149216840232084,inverted,0.053149216840232084,0.035484670766439616,0.02035358150434032,0.5229458410663067,0.07500823335284076,790.4864970137944,0.05627229389605627,38.24850446084651,1.0,0.03569172752740913,0.05752567783722112
VEV_5200,option_price_resid_pct,options_relative_value,Option price residual scaled by underlying spot.,29997,29997,0.9999,-0.053060012990674095,0.053060012990674095,inverted,0.053060012990674095,0.06722547736835266,0.08370063937772154,0.5001751313485114,0.1257159835610352,1499.7686916741031,-0.006348387454944864,0.00035839602093884113,1.0,0.042560882710161466,0.08659595759375208
VEV_5300,xprod_VEV_4000_ret_lag_1,cross_product_lead_lag,VEV_4000 one-step return lagged 1 ticks.,29994,21876,0.9998,-0.05238452463238122,0.05238452463238122,inverted,0.05238452463238122,0.028152232043480874,0.019228662204270493,0.5152393217428632,0.028982693119459686,777.908763274296,0.0015336400613456024,1.4167566228050017,1.0,0.03738921764894461,0.04754502410859147
VEV_5500,option_time_value_pct_spot,options_value,Option time value scaled by underlying spot.,29997,29997,0.9999,-0.05154292500618488,0.05154292500618488,inverted,0.05154292500618488,0.08429274523500024,0.10562199822015257,0.5008228195282501,0.021846653456627035,367.2228403637937,0.0012645197265754543,0.0003293965021789684,1.0,0.059569188106931494,0.06744182570648041
VEV_5500,option_time_value,options_value,Option mid minus intrinsic value.,29997,29997,0.9999,-0.0514232876190589,0.0514232876190589,inverted,0.0514232876190589,0.08430924770193012,0.10581170490240224,0.5008228195282501,0.023054628953576073,363.51409803525064,6.64135,1.7388490342844989,1.0,0.059097002362263264,0.06697355820626101
HYDROGEL_PACK,mid_momentum_10,price_momentum,Mid-price momentum over 10 ticks.,29967,28183,0.9989,-0.05091951785909387,0.05091951785909387,inverted,0.05091951785909387,0.038209750979022836,0.039970344451619545,0.5154282252131389,0.2682457021667434,3319.467279174304,0.0049382716049382715,6.007974527329919,1.0,0.03750504019934346,0.050021073767084485
HYDROGEL_PACK,mid_reversion_10,price_reversion,Negative 10-tick mid-price momentum.,29967,28183,0.9989,0.05091951785909387,0.05091951785909387,positive,0.05091951785909387,0.038209750979022836,0.039970344451619545,0.5154282252131389,0.2682457021667434,3319.467279174304,-0.0049382716049382715,6.007974527329919,1.0,0.03750504019934346,0.050021073767084485
VEV_5000,mid_momentum_5,price_momentum,Mid-price momentum over 5 ticks.,29982,25890,0.9994,-0.0499976860859859,0.0499976860859859,inverted,0.0499976860859859,0.02999916791107854,0.012858441794521797,0.5190029482712409,0.14850969639180603,1471.3677190259468,0.006803401700850425,2.012767015851683,1.0,0.04213957777589722,0.047978155395065024
VEV_5000,mid_reversion_5,price_reversion,Negative 5-tick mid-price momentum.,29982,25890,0.9994,0.0499976860859859,0.0499976860859859,positive,0.0499976860859859,0.02999916791107854,0.012858441794521797,0.5190029482712409,0.14850969639180603,1471.3677190259468,-0.006803401700850425,2.012767015851683,1.0,0.04213957777589722,0.047978155395065024
VEV_4000,ofi_l1,book_order_flow,Cont-style top-of-book order-flow imbalance.,29994,21852,0.9998,-0.04989970393691651,0.04989970393691651,inverted,0.04989970393691651,0.03454188117861183,0.02279938774318336,0.5323205609201058,0.1488629374778412,2120.1720314502427,0.10174350768410174,16.567014760991103,1.0,0.04788571403025155,0.04936508013588777
VEV_4500,option_price_resid_pct,options_relative_value,Option price residual scaled by underlying spot.,29997,29997,0.9999,-0.0485845535666295,0.0485845535666295,inverted,0.0485845535666295,0.04734148125662765,0.05319082583932433,0.49734537368970366,0.19241666666666668,3109.4277037974166,0.02144340032004592,0.00043715767743963616,1.0,0.08074333646144681,0.08093487339019419
VEV_4000,xprod_VEV_5300_ret_lag_1,cross_product_lead_lag,VEV_5300 one-step return lagged 1 ticks.,29994,12695,0.9998,-0.04807147968508457,0.04807147968508457,inverted,0.04807147968508457,0.0360744307337543,0.018193138951836763,0.512060354903836,0.190923020196614,2043.8827770610792,0.00020004000800160032,0.49615931642403166,1.0,0.04563843917931689,0.04592366968959649
VEV_5200,mid_momentum_10,price_momentum,Mid-price momentum over 10 ticks.,29967,25209,0.9989,-0.047908945604889286,0.047908945604889286,inverted,0.047908945604889286,0.020225699616022275,0.0068314322958691566,0.5262289446545204,0.09551422136115215,989.1759788041736,0.0065065065065065065,1.8866511270676096,1.0,0.04250995741484513,0.04847023580043232
VEV_5200,mid_reversion_10,price_reversion,Negative 10-tick mid-price momentum.,29967,25209,0.9989,0.047908945604889286,0.047908945604889286,positive,0.047908945604889286,0.020225699616022275,0.0068314322958691566,0.5262289446545204,0.09551422136115215,989.1759788041736,-0.0065065065065065065,1.8866511270676096,1.0,0.04250995741484513,0.04847023580043232
VEV_5300,xprod_VEV_4500_ret_lag_1,cross_product_lead_lag,VEV_4500 one-step return lagged 1 ticks.,29994,22034,0.9998,-0.04777763547420712,0.04777763547420712,inverted,0.04777763547420712,0.02582985666974785,0.01716088576489139,0.5134445743437135,0.03392745146169165,709.7881283080843,0.0015503100620124024,1.2520470074048522,1.0,0.03202277551060725,0.04647847799313235
VEV_5000,mid_zscore_20,price_reversion,Mid-price z-score over 20 ticks.,29982,29842,0.9994,-0.047628066427702405,0.047628066427702405,inverted,0.047628066427702405,0.02110437083118504,0.006165750696302403,0.5167980480480481,0.14690678672669666,1401.5042067357417,-0.00017469952252386332,1.3138671328240004,1.0,0.04130521075220553,0.04989820591788165
VEV_5000,xprod_VEV_5100_ret_lag_1,cross_product_lead_lag,VEV_5100 one-step return lagged 1 ticks.,29994,21014,0.9998,-0.04733576559578443,0.04733576559578443,inverted,0.04733576559578443,0.026028753638214944,0.015050813148183705,0.5177776300923772,0.11472549070701724,1393.9839407466593,0.0010168700406748016,0.8532939266774938,1.0,0.04204384290714373,0.04484106169247037
HYDROGEL_PACK,spread,spread_regime,Visible best spread.,29997,29997,0.9999,-0.04731007305799067,0.04731007305799067,inverted,0.04731007305799067,0.02591803592271262,0.0176992589217188,0.4998780091086532,0.014019887707079248,3078.9012858012456,15.7208,1.4550319345628422,1.0,0.02023421661527094,0.05699254650079983
VEV_5100,xprod_VEV_5000_ret_lag_1,cross_product_lead_lag,VEV_5000 one-step return lagged 1 ticks.,29994,21420,0.9998,-0.04709874332167857,0.04709874332167857,inverted,0.04709874332167857,0.022205590782170104,0.013637264222185965,0.515785975407112,0.07768110159211883,1204.2030049849106,0.0013669400546776022,0.9808445059755407,1.0,0.03996369854350372,0.04553573952741256
VEV_5100,mid_momentum_5,price_momentum,Mid-price momentum over 5 ticks.,29982,25696,0.9994,-0.04673681094401568,0.04673681094401568,inverted,0.04673681094401568,0.022416242913193916,0.0072812285909109285,0.5204803421615397,0.10750615884246173,1194.665839164647,0.0051192262798065696,1.7595548748901433,1.0,0.03831844864740178,0.04714650691632498
VEV_5100,mid_reversion_5,price_reversion,Negative 5-tick mid-price momentum.,29982,25696,0.9994,0.04673681094401568,0.04673681094401568,positive,0.04673681094401568,0.022416242913193916,0.0072812285909109285,0.5204803421615397,0.10750615884246173,1194.665839164647,-0.0051192262798065696,1.7595548748901433,1.0,0.03831844864740178,0.04714650691632498
VEV_4500,option_price_resid,options_relative_value,Option mid residual versus timestamp price smile fit.,29997,29997,0.9999,-0.0464798567722034,0.0464798567722034,inverted,0.0464798567722034,0.05018474237805082,0.058931787007994854,0.49734537368970366,0.16451762420205385,2709.141096459479,112.58477481084472,2.542923664977616,1.0,0.06791990083890247,0.07179048694673487
VEV_5200,mid_zscore_50,price_reversion,Mid-price z-score over 50 ticks.,29952,29913,0.9984,-0.04647921993425088,0.04647921993425088,inverted,0.04647921993425088,0.019285789668680053,0.006351708791554233,0.5162839737582006,0.08980136871974628,960.3554693086123,-0.012393459573673927,1.366219040230342,1.0,0.0392735754746245,0.04430827543155326
HYDROGEL_PACK,rel_spread,spread_regime,Best spread scaled by mid.,29997,29997,0.9999,-0.04622956024123746,0.04622956024123746,inverted,0.04622956024123746,0.02359948350654922,0.014491300636884091,0.4998780091086532,-0.09547570863305821,3008.1035791112217,0.0015735268953201997,0.00014555840934893315,1.0,0.019075965286561487,0.05601846296708261
VEV_5200,spread,spread_regime,Visible best spread.,29997,29997,0.9999,-0.04503782678182345,0.04503782678182345,inverted,0.04503782678182345,0.04888743220956561,0.054448924413780506,0.4998248686514886,0.006852949364999082,937.5267818326831,2.888133333333333,0.4431994243526802,1.0,0.03721634106274907,0.04805217791136215
HYDROGEL_PACK,mid_zscore_50,price_reversion,Mid-price z-score over 50 ticks.,29952,29936,0.9984,-0.0450353704771797,0.0450353704771797,inverted,0.0450353704771797,0.02959942641530792,0.02885530700455965,0.5089034676663543,0.3014521782674011,2933.558326629426,-0.004284332998303711,1.3683632845536735,1.0,0.03321229836459772,0.04887192560826014
VEV_5100,rel_spread,spread_regime,Best spread scaled by mid.,29997,29997,0.9999,-0.04469914905858354,0.04469914905858354,inverted,0.04469914905858354,0.009008443176943031,0.000855130116575606,0.49778750535280963,0.038640018332747265,1144.2612763471654,0.025788701457719245,0.003149136151366994,1.0,0.039243307185578474,0.04583489462255432
VEV_4500,xprod_VEV_5300_ret_lag_1,cross_product_lead_lag,VEV_5300 one-step return lagged 1 ticks.,29994,12695,0.9998,-0.044641163085955365,0.044641163085955365,inverted,0.044641163085955365,0.029251734112850265,0.014886408733325177,0.5128423745070873,0.15419043032360272,1677.0250054362996,0.00020004000800160032,0.49615931642403166,1.0,0.04284480050775771,0.04394034803145861
VEV_5000,rel_spread,spread_regime,Best spread scaled by mid.,29997,29997,0.9999,-0.0442850792958689,0.0442850792958689,inverted,0.0442850792958689,0.01943596171837885,0.01033175604293899,0.49670914437753816,-0.002577049839884212,1303.990877812674,0.02370700022011594,0.0022596960766646593,1.0,0.039692974379580054,0.04632274605941274
VEV_5100,mid_zscore_20,price_reversion,Mid-price z-score over 20 ticks.,29982,29832,0.9994,-0.04413572549475427,0.04413572549475427,inverted,0.04413572549475427,0.015097310959874224,0.0016812878573088856,0.5166244079797159,0.10897115224278806,1130.130207166686,-0.0005423111952195499,1.3160455657276706,1.0,0.038334419984561906,0.044705642488537235
VEV_5300,mid_momentum_50,price_momentum,Mid-price momentum over 50 ticks.,29847,26449,0.9949,-0.043488423636721445,0.043488423636721445,inverted,0.043488423636721445,0.032907292339990034,0.03104622439592253,0.5279880302763598,0.05246458056407919,652.0516960386318,0.006566164154103852,2.6557876890385543,1.0,0.03322255330596408,0.041042514997635074
VEV_5300,mid_reversion_50,price_reversion,Negative 50-tick mid-price momentum.,29847,26449,0.9949,0.043488423636721445,0.043488423636721445,positive,0.043488423636721445,0.032907292339990034,0.03104622439592253,0.5279880302763598,0.05246458056407919,652.0516960386318,-0.006566164154103852,2.6557876890385543,1.0,0.03322255330596408,0.041042514997635074
VEV_4500,mid_momentum_50,price_momentum,Mid-price momentum over 50 ticks.,29847,28700,0.9949,-0.04333791740855342,0.04333791740855342,inverted,0.04333791740855342,0.02915289549367343,0.02634191534894597,0.5097705228294298,0.1415412844425694,1636.8521474874428,0.07025125628140703,6.737741099058813,1.0,0.03451484534819521,0.0404350220185739
VEV_4500,mid_reversion_50,price_reversion,Negative 50-tick mid-price momentum.,29847,28700,0.9949,0.04333791740855342,0.04333791740855342,positive,0.04333791740855342,0.02915289549367343,0.02634191534894597,0.5097705228294298,0.1415412844425694,1636.8521474874428,-0.07025125628140703,6.737741099058813,1.0,0.03451484534819521,0.0404350220185739
VEV_4500,spread_change_1,spread_regime,One-tick spread change.,29994,10389,0.9998,-0.04319093815395368,0.04319093815395368,inverted,0.04319093815395368,0.026364801137041,0.01705316686658911,0.5105570798043659,0.014918483872697046,1621.7343317776335,6.667333400006668e-05,1.6152856966924984,1.0,0.030962304926917945,0.038660363853389106
