product,category,family,name,params,day_2,day_3,day_4,total_pnl,mean_pnl,day_stdev,positive_days,max_drawdown,turnover,edge,avg_spread,active_ticks,param_fragility,score
PANEL_4X4,panel,participant_flow,PANEL_4X4:flow_0.97,"{""threshold"": 4.375233333333333, ""decay"": 0.97, ""mult"": 0.5}",-677.5,-3864.5,-5548.5,-10090.5,-3363.5,2019.886300430464,0,5964.5,2180.0,5.293874576224184,8.750466666666666,839,0.0,-5908.566095279801
MICROCHIP_OVAL,microchip,basket_residual,MICROCHIP_OVAL:ridge_microchip,"{""threshold"": 442.684260725879, ""mult"": 1.0, ""resid_std"": 442.684}",-2181.0,6949.0,-6361.5,-1593.5,-531.1666666666666,5557.806226880851,1,8399.0,4940.0,672.2252203950196,7.449766666666667,8790,0.0,-5912.46071413922
ROBOT_VACUUMING,robot,participant_flow,ROBOT_VACUUMING:flow_0.9,"{""threshold"": 6.7533, ""decay"": 0.9, ""mult"": 1.0}",0.0,-36.5,0.0,-36.5,-12.166666666666666,17.206265008872656,0,38.5,20.0,2.297893872519871,6.7533,1,11812.0,-5937.410738922434
UV_VISOR_RED,visor,crossing_high_edge,UV_VISOR_RED:static_fair,"{""threshold"": 25.27098, ""fair"": 11063.294, ""mult"": 1.8}",6180.0,1089.5,-6444.0,825.5,275.1666666666667,5185.794576425958,2,13964.5,2870.0,505.9239592614278,14.039433333333333,29084,0.0,-5940.159808010207
PEBBLES_XS,pebbles,crossing_high_edge,PEBBLES_XS:static_fair,"{""threshold"": 9.744866666666667, ""fair"": 7404.64, ""mult"": 1.0}",19449.0,6180.5,-8284.5,17345.0,5781.666666666667,11325.665737116246,2,21700.0,1370.0,1282.2498370771236,9.744866666666667,29886,0.0,-5944.676062458892
UV_VISOR_RED,visor,crossing_high_edge,UV_VISOR_RED:static_fair,"{""threshold"": 8.42366, ""fair"": 11063.294, ""mult"": 0.6}",5561.0,1151.0,-6350.5,361.5,120.5,4917.140479994445,2,14033.0,3570.0,498.85689209566834,14.039433333333333,29663,0.0,-5946.50131199639
MICROCHIP_CIRCLE,microchip,crossing_high_edge,MICROCHIP_CIRCLE:static_fair,"{""threshold"": 14.871900000000002, ""fair"": 9214.885, ""mult"": 1.8}",8738.5,-2240.0,-4073.0,2425.5,808.5,5657.069161677273,1,14869.5,6230.0,405.66250182646576,8.262166666666667,28726,0.0,-5954.634955090228
ROBOT_IRONING,robot,order_book_imbalance,ROBOT_IRONING:obi,"{""threshold"": 2.557173333333333, ""mult"": 0.4}",-1901.0,-1535.0,0.0,-3436.0,-1145.3333333333333,823.5412692890516,0,1985.0,1680.0,1.9372041677811402,6.392933333333333,85,7696.0,-5955.8751583712165
PANEL_1X2,panel,crossing_high_edge,PANEL_1X2:static_fair,"{""threshold"": 20.717579999999998, ""fair"": 8922.729, ""mult"": 1.8}",6342.5,4141.5,-7300.5,3183.5,1061.1666666666667,5980.479486536919,2,10640.0,2290.0,503.6925032502838,11.509766666666666,29328,1945.5,-5968.114999582331
TRANSLATOR_ASTRO_BLACK,translator,basket_residual,TRANSLATOR_ASTRO_BLACK:ridge_translator,"{""threshold"": 208.35546039103218, ""mult"": 0.6, ""resid_std"": 347.259}",-1649.0,7194.5,-2491.5,3054.0,1018.0,4380.967606210604,1,9428.0,4390.0,427.3367887288147,8.3664,16473,4355.5,-5971.998944036892
SLEEP_POD_NYLON,sleep,participant_flow,SLEEP_POD_NYLON:flow_0.97,"{""threshold"": 4.282333333333334, ""decay"": 0.97, ""mult"": 0.5}",-4134.5,-5308.5,-4120.5,-13563.5,-4521.166666666667,556.7580763271922,0,5459.0,2380.0,5.216513701750937,8.564666666666668,912,0.0,-6017.699416279343
ROBOT_DISHES,robot,participant_flow,ROBOT_DISHES:flow_0.99,"{""threshold"": 7.350266666666667, ""decay"": 0.99, ""mult"": 1.0}",-88.0,-4578.0,-3153.0,-7819.0,-2606.3333333333335,1873.3496440571068,0,4578.0,940.0,8.415837908649276,7.350266666666667,692,2546.0,-6029.530601970453
ROBOT_MOPPING,robot,basket_residual,ROBOT_MOPPING:ridge_robot,"{""threshold"": 350.31297453018897, ""mult"": 1.0, ""resid_std"": 350.313}",-868.5,-2219.5,-5104.5,-8192.5,-2730.8333333333335,1766.7333949662266,0,10301.5,5640.0,520.9356375599458,7.970666666666667,10320,0.0,-6041.030040061381
PANEL_2X4,panel,passive_market_making,PANEL_2X4:passive_0.5,"{""threshold"": 4.92025, ""edge"": 0.5}",-2776.0,-4066.0,3114.5,-3727.5,-1242.5,3125.5518712700964,1,13390.5,5070.0,9.840500000000002,9.8405,29746,0.0,-6043.468716325563
SLEEP_POD_SUEDE,sleep,basket_residual,SLEEP_POD_SUEDE:ridge_sleep,"{""threshold"": 268.2118078006406, ""mult"": 0.6, ""resid_std"": 447.02}",2569.5,-1486.0,-6109.0,-5025.5,-1675.1666666666667,3545.506882739837,1,9898.0,7020.0,517.9251391513563,9.949466666666666,17588,0.0,-6085.706140447561
PEBBLES_XS,pebbles,crossing_high_edge,PEBBLES_XS:static_fair,"{""threshold"": 13.642813333333333, ""fair"": 7404.64, ""mult"": 1.4}",19449.0,5617.5,-8284.5,16782.0,5594.0,11322.166157586631,2,21700.0,1330.0,1283.0089397052523,9.744866666666667,29854,0.0,-6129.34800243131
TRANSLATOR_SPACE_GRAY,translator,crossing_high_edge,TRANSLATOR_SPACE_GRAY:static_fair,"{""threshold"": 2.940758333333333, ""fair"": 9431.902, ""mult"": 0.35}",6265.5,-4131.0,-3316.0,-1181.5,-393.8333333333333,4720.600003059874,1,13186.5,2150.0,421.1842725429118,8.402166666666666,29925,0.0,-6138.223335322252
GALAXY_SOUNDS_DARK_MATTER,galaxy,crossing_high_edge,GALAXY_SOUNDS_DARK_MATTER:static_fair,"{""threshold"": 4.5677916666666665, ""fair"": 10226.662, ""mult"": 0.35}",-213.5,-6611.0,4896.5,-1928.0,-642.6666666666666,4707.708365601628,1,11595.0,6490.0,262.2502423868839,13.050833333333333,29658,0.0,-6138.497104307725
UV_VISOR_YELLOW,visor,crossing_high_edge,UV_VISOR_YELLOW:static_fair,"{""threshold"": 8.34598, ""fair"": 10957.461, ""mult"": 0.6}",2410.0,-5092.0,-840.0,-3522.0,-1174.0,3071.7712588450768,1,14731.5,2330.0,596.9617411359011,13.909966666666667,29781,0.0,-6158.8913182493
ROBOT_MOPPING,robot,participant_flow,ROBOT_MOPPING:flow_0.99,"{""threshold"": 3.9853333333333336, ""decay"": 0.99, ""mult"": 0.5}",6569.0,3098.0,-5704.0,3963.0,1321.0,5165.586704334755,2,8585.5,3400.0,5.591925256363985,7.970666666666667,5785,4695.0,-6162.431357817591
ROBOT_MOPPING,robot,participant_flow,ROBOT_MOPPING:flow_0.9,"{""threshold"": 3.9853333333333336, ""decay"": 0.9, ""mult"": 0.5}",-3162.5,-5047.5,-5116.5,-13326.5,-4442.166666666667,905.2993366223621,0,5408.5,2940.0,4.376899691387898,7.970666666666667,225,0.0,-6165.231235471202
PEBBLES_XS,pebbles,crossing_high_edge,PEBBLES_XS:static_fair,"{""threshold"": 17.540760000000002, ""fair"": 7404.64, ""mult"": 1.8}",19449.0,5467.5,-8284.5,16632.0,5544.0,11322.283184057887,2,21700.0,1330.0,1284.0078632604068,9.744866666666667,29812,0.0,-6179.424069637626
OXYGEN_SHAKE_MINT,oxygen,crossing_high_edge,OXYGEN_SHAKE_MINT:static_fair,"{""threshold"": 17.630993333333333, ""fair"": 9838.394, ""mult"": 1.4}",-3598.5,225.0,-3061.0,-6434.5,-2144.8333333333335,1690.0313770920218,1,14250.5,4830.0,403.46508474252937,12.593566666666668,28923,0.0,-6180.393728443148
PEBBLES_XS,pebbles,crossing_high_edge,PEBBLES_XS:static_fair,"{""threshold"": 3.410703333333333, ""fair"": 7404.64, ""mult"": 0.35}",19449.0,7746.5,-8284.5,18911.0,6303.666666666667,11368.027726430337,2,21700.0,1310.0,1280.3118423756018,9.744866666666667,29968,1566.0,-6232.131355513052
UV_VISOR_YELLOW,visor,basket_residual,UV_VISOR_YELLOW:ridge_visor,"{""threshold"": 510.17457451406716, ""mult"": 1.0, ""resid_std"": 510.175}",-4513.0,-5446.0,7254.0,-2705.0,-901.6666666666666,5779.492269126146,1,7502.5,4650.0,690.377510105037,13.909966666666667,11454,0.0,-6242.536641598662
PANEL_2X2,panel,participant_flow,PANEL_2X2:flow_0.97,"{""threshold"": 4.257733333333333, ""decay"": 0.97, ""mult"": 0.5}",-2908.0,-5964.0,-2554.5,-11426.5,-3808.8333333333335,1530.7510320826905,0,6997.5,2380.0,5.1917740429696115,8.515466666666667,937,0.0,-6246.161504187083
ROBOT_IRONING,robot,order_book_imbalance,ROBOT_IRONING:obi,"{""threshold"": 1.5982333333333332, ""mult"": 0.25}",-4922.5,-5438.5,-771.0,-11132.0,-3710.6666666666665,2089.3051609459917,0,5438.5,5580.0,2.1251381194200185,6.392933333333333,284,0.0,-6256.855021281561
PEBBLES_XS,pebbles,crossing_high_edge,PEBBLES_XS:static_fair,"{""threshold"": 5.84692, ""fair"": 7404.64, ""mult"": 0.6}",19449.0,8005.0,-8284.5,19169.5,6389.833333333333,11379.611243603867,2,21700.0,1330.0,1281.066588931383,9.744866666666667,29936,1824.5,-6283.10397500918
GALAXY_SOUNDS_SOLAR_WINDS,galaxy,basket_residual,GALAXY_SOUNDS_SOLAR_WINDS:ridge_galaxy,"{""threshold"": 452.25915119359144, ""mult"": 1.0, ""resid_std"": 452.259}",-13.0,-138.5,-7123.0,-7274.5,-2424.8333333333335,3322.5005726945415,0,7881.5,2880.0,702.6853214892723,13.301266666666667,9828,225.5,-6325.348705584786
TRANSLATOR_SPACE_GRAY,translator,crossing_high_edge,TRANSLATOR_SPACE_GRAY:static_fair,"{""threshold"": 8.402166666666666, ""fair"": 9431.902, ""mult"": 1.0}",6722.0,-4321.5,-3144.0,-743.5,-247.83333333333334,4951.804996384876,1,13084.0,2190.0,422.7989384512246,8.402166666666666,29788,438.0,-6341.7265809835035
GALAXY_SOUNDS_BLACK_HOLES,galaxy,basket_residual,GALAXY_SOUNDS_BLACK_HOLES:ridge_galaxy,"{""threshold"": 1185.3754609910952, ""mult"": 1.4, ""resid_std"": 846.697}",2458.0,-1101.0,-5835.0,-4478.0,-1492.6666666666667,3396.9117674080903,1,13105.0,2210.0,1446.81411043193,14.512766666666666,4227,0.0,-6361.439315481925
SLEEP_POD_LAMB_WOOL,sleep,passive_market_making,SLEEP_POD_LAMB_WOOL:passive_2.0,"{""threshold"": 4.70005, ""edge"": 2.0}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,9.4001,0,12729.0,-6364.5
SLEEP_POD_LAMB_WOOL,sleep,passive_market_making,SLEEP_POD_LAMB_WOOL:passive_1.5,"{""threshold"": 4.70005, ""edge"": 1.5}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,9.4001,0,12729.0,-6364.5
TRANSLATOR_SPACE_GRAY,translator,crossing_high_edge,TRANSLATOR_SPACE_GRAY:static_fair,"{""threshold"": 15.123899999999999, ""fair"": 9431.902, ""mult"": 1.8}",6799.0,-4639.0,-3061.5,-901.5,-300.5,5061.245021402014,1,13024.0,2450.0,425.33940116055385,8.402166666666666,29575,280.0,-6379.209263911309
GALAXY_SOUNDS_DARK_MATTER,galaxy,crossing_high_edge,GALAXY_SOUNDS_DARK_MATTER:static_fair,"{""threshold"": 23.491500000000002, ""fair"": 10226.662, ""mult"": 1.8}",-2439.5,-5939.5,3884.0,-4495.0,-1498.3333333333333,4065.270313548931,1,10650.5,6270.0,274.3095608815535,13.050833333333333,28288,0.0,-6383.719037140138
MICROCHIP_CIRCLE,microchip,crossing_high_edge,MICROCHIP_CIRCLE:static_fair,"{""threshold"": 11.567033333333333, ""fair"": 9214.885, ""mult"": 1.4}",9631.0,-2163.5,-4615.0,2852.5,950.8333333333334,6218.865549456928,1,15035.0,6270.0,403.40030674434206,8.262166666666667,28999,373.5,-6398.03927381367
