name,total,d1,d2,d3,rc,path,params
act_iwm0p25_small_tr8_e6,739837.0,272423.0,203371.0,264043.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_flow/act_iwm0p25_small_tr8_e6.py,(-0.25, 'core', 0, 0, 8, 6, 20, 80, True)
act_iwm0p25_small_tr8_e8,739837.0,272423.0,203371.0,264043.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_flow/act_iwm0p25_small_tr8_e8.py,(-0.25, 'core', 0, 0, 8, 8, 20, 80, True)
act_iwm0p25_all_tr8_e2,739837.0,272423.0,203371.0,264043.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_flow/act_iwm0p25_all_tr8_e2.py,(-0.25, 'core', 0, 0, 8, 2, 20, 80, False)
act_iwm0p25_all_tr8_e4,739837.0,272423.0,203371.0,264043.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_flow/act_iwm0p25_all_tr8_e4.py,(-0.25, 'core', 0, 0, 8, 4, 20, 80, False)
act_iwm0p25_all_tr8_e6,739837.0,272423.0,203371.0,264043.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_flow/act_iwm0p25_all_tr8_e6.py,(-0.25, 'core', 0, 0, 8, 6, 20, 80, False)
act_iwm0p25_all_tr8_e8,739837.0,272423.0,203371.0,264043.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_flow/act_iwm0p25_all_tr8_e8.py,(-0.25, 'core', 0, 0, 8, 8, 20, 80, False)
act_iwm0p25_small_tr2_e2,739677.0,272423.0,203371.0,263883.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_flow/act_iwm0p25_small_tr2_e2.py,(-0.25, 'core', 0, 0, 2, 2, 20, 80, True)
act_iwm0p25_small_tr3_e2,739677.0,272423.0,203371.0,263883.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_flow/act_iwm0p25_small_tr3_e2.py,(-0.25, 'core', 0, 0, 3, 2, 20, 80, True)
act_iwm0p25_small_tr3_e4,739677.0,272423.0,203371.0,263883.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_flow/act_iwm0p25_small_tr3_e4.py,(-0.25, 'core', 0, 0, 3, 4, 20, 80, True)
act_iwm0p25_small_tr3_e6,739677.0,272423.0,203371.0,263883.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_flow/act_iwm0p25_small_tr3_e6.py,(-0.25, 'core', 0, 0, 3, 6, 20, 80, True)
act_iwm0p25_small_tr3_e8,739677.0,272423.0,203371.0,263883.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_flow/act_iwm0p25_small_tr3_e8.py,(-0.25, 'core', 0, 0, 3, 8, 20, 80, True)
act_iwm0p25_small_tr5_e2,739677.0,272423.0,203371.0,263883.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_flow/act_iwm0p25_small_tr5_e2.py,(-0.25, 'core', 0, 0, 5, 2, 20, 80, True)
act_iwm0p25_small_tr5_e4,739677.0,272423.0,203371.0,263883.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_flow/act_iwm0p25_small_tr5_e4.py,(-0.25, 'core', 0, 0, 5, 4, 20, 80, True)
act_iwm0p25_small_tr5_e6,739677.0,272423.0,203371.0,263883.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_flow/act_iwm0p25_small_tr5_e6.py,(-0.25, 'core', 0, 0, 5, 6, 20, 80, True)
act_iwm0p25_small_tr5_e8,739677.0,272423.0,203371.0,263883.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_flow/act_iwm0p25_small_tr5_e8.py,(-0.25, 'core', 0, 0, 5, 8, 20, 80, True)
act_iwm0p25_all_tr2_e2,739677.0,272423.0,203371.0,263883.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_flow/act_iwm0p25_all_tr2_e2.py,(-0.25, 'core', 0, 0, 2, 2, 20, 80, False)
act_iwm0p25_all_tr2_e4,739677.0,272423.0,203371.0,263883.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_flow/act_iwm0p25_all_tr2_e4.py,(-0.25, 'core', 0, 0, 2, 4, 20, 80, False)
act_iwm0p25_all_tr2_e6,739677.0,272423.0,203371.0,263883.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_flow/act_iwm0p25_all_tr2_e6.py,(-0.25, 'core', 0, 0, 2, 6, 20, 80, False)
act_iwm0p25_all_tr2_e8,739677.0,272423.0,203371.0,263883.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_flow/act_iwm0p25_all_tr2_e8.py,(-0.25, 'core', 0, 0, 2, 8, 20, 80, False)
act_iwm0p25_all_tr3_e2,739677.0,272423.0,203371.0,263883.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_flow/act_iwm0p25_all_tr3_e2.py,(-0.25, 'core', 0, 0, 3, 2, 20, 80, False)
act_iwm0p25_all_tr3_e4,739677.0,272423.0,203371.0,263883.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_flow/act_iwm0p25_all_tr3_e4.py,(-0.25, 'core', 0, 0, 3, 4, 20, 80, False)
act_iwm0p25_all_tr3_e6,739677.0,272423.0,203371.0,263883.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_flow/act_iwm0p25_all_tr3_e6.py,(-0.25, 'core', 0, 0, 3, 6, 20, 80, False)
act_iwm0p25_all_tr3_e8,739677.0,272423.0,203371.0,263883.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_flow/act_iwm0p25_all_tr3_e8.py,(-0.25, 'core', 0, 0, 3, 8, 20, 80, False)
act_iwm0p25_all_tr5_e2,739677.0,272423.0,203371.0,263883.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_flow/act_iwm0p25_all_tr5_e2.py,(-0.25, 'core', 0, 0, 5, 2, 20, 80, False)
act_iwm0p25_all_tr5_e4,739677.0,272423.0,203371.0,263883.0,0,/Users/giordanmasen/Desktop/projects/prosperity/tmp_backtests/z_take_flow/act_iwm0p25_all_tr5_e4.py,(-0.25, 'core', 0, 0, 5, 4, 20, 80, False)
