epoch,train_loss,train_price_loss,train_voucher_loss,train_volatility_loss,validation_loss,validation_price_loss,validation_voucher_loss,validation_volatility_loss,learning_rate
1.0,1.3465283039288642,1.0258585443863502,0.11528612358065751,0.9137634405722985,1.2162224293470383,0.9741729556888342,0.015422393145225942,0.9188461858749389,0.001
2.0,1.133937276326693,0.9597234878784571,0.021721455961083755,0.627346471334115,1.1818105226278306,0.9519532265856862,0.01707698826007545,0.8647829207897186,0.001
3.0,1.1069010557272496,0.9438948646569864,0.016245888617749397,0.6000379194051791,1.1986395395159721,0.9473827897455543,0.03835515711102635,0.8822905478000641,0.001
4.0,1.096428476847135,0.9381044644575852,0.013314872956237732,0.5906884708465674,1.2265283667683602,0.9564890392903238,0.06034334208481014,0.8870587840080261,0.001
5.0,1.095179374401386,0.9387734547639505,0.013104525538018117,0.5836892212048556,1.2237081839084625,0.951764232979156,0.07097098334878683,0.8606686203479766,0.0005
6.0,1.0818477059021974,0.9282493163377811,0.011179657032092413,0.5786186357339224,1.1935572296857835,0.9540939815800638,0.027183680892549456,0.8708652827739716,0.0005
