product,k_micro,k_imbalance,threshold,active_rate,corr,hit_rate,proxy_pnl,mean_abs_signal
HYDROGEL_PACK,0.5,0.5,0.2,0.0304,0.29925965894363105,0.9725877192982456,2361.5330218707695,0.020003107530849894
HYDROGEL_PACK,0.5,0.75,0.0,1.0,0.3065307270446387,0.9737373737373738,2486.098438847309,0.020713655419826317
HYDROGEL_PACK,0.5,0.75,0.05,0.033,0.3065307270446387,0.9737373737373738,2486.098438847309,0.020713655419826317
HYDROGEL_PACK,0.5,0.75,0.1,0.03233333333333333,0.3057052615352739,0.9731958762886598,2478.971960206116,0.020713655419826317
HYDROGEL_PACK,0.5,0.75,0.15,0.03203333333333333,0.3053090828221701,0.9739854318418314,2475.4978611070164,0.020713655419826317
HYDROGEL_PACK,0.5,0.75,0.2,0.030633333333333332,0.30180393298654723,0.9727965179542981,2443.2410943264767,0.020713655419826317
HYDROGEL_PACK,0.5,1.0,0.0,1.0,0.3091498800252315,0.9737373737373738,2572.3008039169363,0.02142420330880474
HYDROGEL_PACK,0.5,1.0,0.05,0.033,0.3091498800252315,0.9737373737373738,2572.3008039169363,0.02142420330880474
HYDROGEL_PACK,0.5,1.0,0.1,0.033,0.3091498800252315,0.9737373737373738,2572.3008039169363,0.02142420330880474
HYDROGEL_PACK,0.5,1.0,0.15,0.03203333333333333,0.3075965022918388,0.9739854318418314,2558.166700263263,0.02142420330880474
HYDROGEL_PACK,0.5,1.0,0.2,0.0319,0.3070865785962587,0.9738766980146291,2553.536951836706,0.02142420330880474
HYDROGEL_PACK,0.75,0.0,0.0,1.0,0.2969814754316649,0.9739854318418314,3341.23701546088,0.027873017629361615
HYDROGEL_PACK,0.75,0.0,0.05,0.03203333333333333,0.2969814754316649,0.9739854318418314,3341.23701546088,0.027873017629361615
HYDROGEL_PACK,0.75,0.0,0.1,0.03203333333333333,0.2969814754316649,0.9739854318418314,3341.23701546088,0.027873017629361615
HYDROGEL_PACK,0.75,0.0,0.15,0.03136666666666667,0.29606394841751693,0.973432518597237,3330.200361325471,0.027873017629361615
HYDROGEL_PACK,0.75,0.0,0.2,0.0304,0.2945147259809759,0.9725877192982456,3311.355906438188,0.027873017629361615
HYDROGEL_PACK,0.75,0.25,0.0,1.0,0.2993481704639088,0.9737373737373738,3427.439380529476,0.028583565518331366
HYDROGEL_PACK,0.75,0.25,0.05,0.03203333333333333,0.2990442197217785,0.9739854318418314,3423.9058546160795,0.028583565518331366
HYDROGEL_PACK,0.75,0.25,0.1,0.03203333333333333,0.2990442197217785,0.9739854318418314,3423.9058546160795,0.028583565518331366
HYDROGEL_PACK,0.75,0.25,0.15,0.03203333333333333,0.2990442197217785,0.9739854318418314,3423.9058546160795,0.028583565518331366
HYDROGEL_PACK,0.75,0.25,0.2,0.0306,0.29640811612231655,0.9727668845315904,3391.2116636562296,0.028583565518331366
HYDROGEL_PACK,0.75,0.5,0.0,1.0,0.30156737880174905,0.9737373737373738,3513.641745598218,0.029294113407302938
HYDROGEL_PACK,0.75,0.5,0.05,0.033,0.30156737880174905,0.9737373737373738,3513.641745598218,0.029294113407302938
HYDROGEL_PACK,0.75,0.5,0.1,0.03203333333333333,0.3009789574249069,0.9739854318418314,3506.5746937713493,0.029294113407302938
HYDROGEL_PACK,0.75,0.5,0.15,0.03203333333333333,0.3009789574249069,0.9739854318418314,3506.5746937713493,0.029294113407302938
HYDROGEL_PACK,0.75,0.5,0.2,0.031733333333333336,0.3004068466709894,0.9737394957983193,3499.3156387289637,0.029294113407302938
HYDROGEL_PACK,0.75,0.75,0.0,1.0,0.30364854107024664,0.9737373737373738,3599.8441106675436,0.03000466129627936
HYDROGEL_PACK,0.75,0.75,0.05,0.033,0.30364854107024664,0.9737373737373738,3599.8441106675436,0.03000466129627936
HYDROGEL_PACK,0.75,0.75,0.1,0.03233333333333333,0.3030721206370733,0.9731958762886598,3592.7176320263507,0.03000466129627936
HYDROGEL_PACK,0.75,0.75,0.15,0.03203333333333333,0.30279400792326966,0.9739854318418314,3589.243532927251,0.03000466129627936
HYDROGEL_PACK,0.75,0.75,0.2,0.03203333333333333,0.30279400792326966,0.9739854318418314,3589.243532927251,0.03000466129627936
HYDROGEL_PACK,0.75,1.0,0.0,1.0,0.30560053835953027,0.9737373737373738,3686.046475737171,0.030715209185257785
HYDROGEL_PACK,0.75,1.0,0.05,0.033,0.30560053835953027,0.9737373737373738,3686.046475737171,0.030715209185257785
HYDROGEL_PACK,0.75,1.0,0.1,0.033,0.30560053835953027,0.9737373737373738,3686.046475737171,0.030715209185257785
HYDROGEL_PACK,0.75,1.0,0.15,0.03203333333333333,0.3044971656111608,0.9739854318418314,3671.9123720834978,0.030715209185257785
HYDROGEL_PACK,0.75,1.0,0.2,0.03203333333333333,0.3044971656111608,0.9739854318418314,3671.9123720834978,0.030715209185257785
HYDROGEL_PACK,1.0,0.0,0.0,1.0,0.29698147543165543,0.9739854318418314,4454.982687281264,0.037164023505816476
HYDROGEL_PACK,1.0,0.0,0.05,0.03203333333333333,0.29698147543165543,0.9739854318418314,4454.982687281264,0.037164023505816476
HYDROGEL_PACK,1.0,0.0,0.1,0.03203333333333333,0.29698147543165543,0.9739854318418314,4454.982687281264,0.037164023505816476
